时间 (time),前兆信号概率
2023-03-04 00:00:21,1.5818322e-15
2023-03-04 00:00:35,8.611776e-13
2023-03-04 00:02:10,4.6514444e-08
2023-03-04 00:04:00,5.228094e-08
2023-03-04 00:05:51,1.7592947e-07
2023-03-04 00:07:39,4.4947686e-08
2023-03-04 00:09:29,2.07389e-10
2023-03-04 00:11:19,1.9380557e-09
2023-03-04 00:13:09,1.0466139e-09
2023-03-04 00:14:59,1.6640742e-09
2023-03-04 00:16:49,4.1256523e-09
2023-03-04 00:18:39,2.932604e-09
2023-03-04 00:20:28,5.191692e-09
2023-03-04 00:22:18,7.048207e-09
2023-03-04 00:24:08,8.719608e-09
2023-03-04 00:25:58,4.589839e-09
2023-03-04 00:27:48,2.264529e-09
2023-03-04 00:29:38,1.7255153e-09
2023-03-04 00:31:27,4.615649e-09
2023-03-04 00:33:17,1.2919822e-08
2023-03-04 00:35:08,1.3918275e-08
2023-03-04 00:36:57,1.33788465e-08
2023-03-04 00:38:47,1.0333956e-08
2023-03-04 00:40:37,1.4128668e-08
2023-03-04 00:42:26,2.8721834e-08
2023-03-04 00:44:17,3.2491958e-08
2023-03-04 00:46:06,3.0309987e-08
2023-03-04 00:47:56,3.2455475e-08
2023-03-04 00:49:46,3.5823735e-08
2023-03-04 00:51:36,5.1472263e-08
2023-03-04 00:53:26,5.231056e-08
2023-03-04 00:55:15,5.3295413e-08
2023-03-04 00:57:14,7.324829e-08
2023-03-04 00:58:56,8.221558e-08
2023-03-04 01:00:45,9.431331e-08
2023-03-04 01:02:35,1.0613522e-07
2023-03-04 01:04:25,9.866151e-08
2023-03-04 01:06:15,1.1576256e-07
2023-03-04 01:08:06,3.8218925e-08
2023-03-04 01:09:55,4.0772528e-09
2023-03-04 01:11:44,5.508206e-09
2023-03-04 01:13:34,7.718167e-08
2023-03-04 01:15:24,6.4806315e-08
2023-03-04 01:17:14,6.027251e-08
2023-03-04 01:19:04,5.257303e-08
2023-03-04 01:20:53,3.1219923e-08
2023-03-04 01:22:43,5.176418e-08
2023-03-04 01:24:33,6.4470974e-08
2023-03-04 01:26:23,6.888354e-08
2023-03-04 01:28:14,4.7678572e-08
2023-03-04 01:30:03,4.4897113e-09
2023-03-04 01:31:53,2.88454e-09
2023-03-04 01:33:43,1.0605423e-08
2023-03-04 01:35:31,3.081562e-08
2023-03-04 01:37:22,1.5664236e-08
2023-03-04 01:39:12,5.3696564e-10
2023-03-04 01:41:01,2.3335167e-10
2023-03-04 01:42:59,1.2263821e-09
2023-03-04 01:44:42,8.052761e-09
2023-03-04 01:46:31,5.8832943e-09
2023-03-04 01:48:22,2.6525824e-09
2023-03-04 01:50:11,1.2239323e-10
2023-03-04 01:52:01,1.0736547e-10
2023-03-04 01:53:50,3.5580306e-11
2023-03-04 01:55:40,8.6051354e-11
2023-03-04 01:57:29,1.1981437e-10
2023-03-04 01:59:20,3.5516708e-11
2023-03-04 02:01:09,1.1596753e-11
2023-03-04 02:02:59,1.4672614e-12
2023-03-04 02:04:49,1.1667255e-12
2023-03-04 02:06:39,2.719152e-12
2023-03-04 02:08:29,2.191327e-12
2023-03-04 02:10:18,1.3047679e-12
2023-03-04 02:12:08,1.4516036e-12
2023-03-04 02:13:59,3.652149e-13
2023-03-04 02:15:48,1.4571286e-13
2023-03-04 02:17:38,1.2520521e-13
2023-03-04 02:19:28,2.9056737e-12
2023-03-04 02:21:18,3.151848e-12
2023-03-04 02:23:07,3.1288533e-12
2023-03-04 02:24:58,2.2160585e-12
2023-03-04 02:26:47,2.008092e-12
2023-03-04 02:28:37,2.307183e-11
2023-03-04 02:30:26,3.478799e-11
2023-03-04 02:32:16,5.7084597e-11
2023-03-04 02:34:07,4.0478346e-11
2023-03-04 02:35:56,6.003314e-13
2023-03-04 02:37:45,3.7251972e-13
2023-03-04 02:39:35,7.5649827e-13
2023-03-04 02:41:25,6.9368205e-12
2023-03-04 02:43:15,2.7341768e-12
2023-03-04 02:45:05,2.9620677e-12
2023-03-04 02:46:54,1.1295918e-12
2023-03-04 02:48:45,4.96383e-13
2023-03-04 02:50:35,8.820355e-13
2023-03-04 02:52:24,6.101343e-13
2023-03-04 02:54:14,4.201089e-13
2023-03-04 02:56:04,1.5364504e-13
2023-03-04 02:57:54,1.2632953e-13
2023-03-04 02:59:43,8.469708e-14
2023-03-04 03:01:33,7.081594e-14
2023-03-04 03:03:23,5.4753643e-14
2023-03-04 03:05:12,4.1959935e-14
2023-03-04 03:07:02,1.0759163e-13
2023-03-04 03:08:52,3.0679347e-14
2023-03-04 03:10:42,1.4545065e-14
2023-03-04 03:12:33,2.5686215e-14
2023-03-04 03:14:21,2.173086e-14
2023-03-04 03:16:11,3.8609654e-16
2023-03-04 03:18:01,4.493844e-15
2023-03-04 03:19:51,1.18301754e-14
2023-03-04 03:21:43,5.377914e-15
2023-03-04 03:23:31,1.9834795e-15
2023-03-04 03:25:20,4.8895345e-15
2023-03-04 03:27:10,1.5947314e-15
2023-03-04 03:29:02,3.0781495e-15
2023-03-04 03:30:50,2.6622197e-15
2023-03-04 03:32:41,2.5326639e-15
2023-03-04 03:34:32,5.4079263e-16
2023-03-04 03:36:20,6.283986e-16
2023-03-04 03:38:09,1.2466202e-15
2023-03-04 03:40:00,4.9006616e-16
2023-03-04 03:41:51,1.5331051e-16
2023-03-04 03:43:40,6.943881e-18
2023-03-04 03:45:29,2.2008257e-17
2023-03-04 03:47:19,6.749173e-15
2023-03-04 03:49:09,9.98213e-15
2023-03-04 03:50:58,1.2664286e-14
2023-03-04 03:52:48,2.0759436e-14
2023-03-04 03:54:37,3.9159184e-14
2023-03-04 03:56:27,1.8060529e-13
2023-03-04 03:58:17,3.3752642e-13
2023-03-04 04:00:07,6.8803004e-13
2023-03-04 04:01:57,3.496183e-13
2023-03-04 04:03:47,3.387639e-14
2023-03-04 04:05:36,1.9761772e-14
2023-03-04 04:07:26,2.8548678e-13
2023-03-04 04:09:17,2.076508e-12
2023-03-04 04:11:06,2.6298484e-12
2023-03-04 04:12:55,3.1181774e-12
2023-03-04 04:14:45,2.2695457e-12
2023-03-04 04:16:52,1.1879344e-12
2023-03-04 04:18:25,1.8811526e-13
2023-03-04 04:20:15,2.1815343e-13
2023-03-04 04:22:05,2.7408325e-13
2023-03-04 04:23:56,1.2591458e-13
2023-03-04 04:25:46,3.588122e-13
2023-03-04 04:27:34,3.1050948e-13
2023-03-04 04:29:24,4.063144e-14
2023-03-04 04:31:15,2.0134556e-14
2023-03-04 04:33:03,2.4952696e-14
2023-03-04 04:34:54,1.6950825e-14
2023-03-04 04:36:44,1.8209877e-14
2023-03-04 04:38:33,1.6691497e-14
2023-03-04 04:40:24,1.3465694e-14
2023-03-04 04:42:13,7.221965e-15
2023-03-04 04:44:04,3.916118e-15
2023-03-04 04:45:54,2.0232174e-15
2023-03-04 04:47:42,7.0370057e-16
2023-03-04 04:49:32,1.198795e-14
2023-03-04 04:51:22,7.6945815e-14
2023-03-04 04:53:12,7.040329e-14
2023-03-04 04:55:03,1.030763e-13
2023-03-04 04:56:53,3.11594e-13
2023-03-04 04:58:42,6.8206926e-13
2023-03-04 05:00:33,1.7371531e-12
2023-03-04 05:02:22,1.7363482e-12
2023-03-04 05:04:13,1.9374122e-13
2023-03-04 05:06:02,5.73135e-14
2023-03-04 05:07:51,5.3078666e-14
2023-03-04 05:09:41,1.9513108e-14
2023-03-04 05:11:32,8.391692e-13
2023-03-04 05:13:20,3.4610203e-12
2023-03-04 05:15:10,1.9724841e-13
2023-03-04 05:17:00,1.635231e-13
2023-03-04 05:18:51,1.9364222e-13
2023-03-04 05:20:39,1.2784622e-13
2023-03-04 05:22:29,2.1823583e-13
2023-03-04 05:24:19,2.0451368e-13
2023-03-04 05:26:10,5.9258046e-14
2023-03-04 05:28:00,3.7358683e-14
2023-03-04 05:29:49,3.1420308e-14
2023-03-04 05:31:39,3.6955712e-14
2023-03-04 05:33:28,3.4513198e-14
2023-03-04 05:35:18,2.168486e-14
2023-03-04 05:37:08,1.678379e-14
2023-03-04 05:38:58,1.2834702e-14
2023-03-04 05:40:48,1.3439112e-14
2023-03-04 05:42:38,1.3493668e-14
2023-03-04 05:44:27,1.1233361e-14
2023-03-04 05:46:17,9.029049e-15
2023-03-04 05:48:07,9.4673084e-15
2023-03-04 05:49:55,4.7612425e-15
2023-03-04 05:51:46,3.6267477e-14
2023-03-04 05:53:36,7.501434e-16
2023-03-04 05:55:25,3.0652132e-15
2023-03-04 05:57:14,2.6381778e-16
2023-03-04 05:59:04,1.7113344e-15
2023-03-04 06:00:55,9.2752425e-14
2023-03-04 06:02:44,1.3486521e-13
2023-03-04 06:04:34,1.2402488e-13
2023-03-04 06:06:25,3.7639938e-13
2023-03-04 06:08:13,7.970685e-13
2023-03-04 06:10:04,2.5982482e-12
2023-03-04 06:12:08,1.7729534e-12
2023-03-04 06:13:43,1.5947451e-13
2023-03-04 06:15:32,2.4722566e-13
2023-03-04 06:17:22,1.6708037e-13
2023-03-04 06:19:12,1.5407065e-12
2023-03-04 06:21:02,1.2339077e-11
2023-03-04 06:22:51,1.2869139e-11
2023-03-04 06:24:42,9.912761e-12
2023-03-04 06:26:31,2.136691e-11
2023-03-04 06:28:21,5.080406e-11
2023-03-04 06:30:12,1.2804556e-10
2023-03-04 06:32:00,2.038146e-10
2023-03-04 06:33:52,6.123991e-11
2023-03-04 06:35:40,2.1144891e-12
2023-03-04 06:37:30,1.85342e-12
2023-03-04 06:39:20,1.9231795e-12
2023-03-04 06:41:09,9.316161e-11
2023-03-04 06:42:59,1.0174741e-10
2023-03-04 06:44:49,2.5183433e-11
2023-03-04 06:46:38,1.4925415e-11
2023-03-04 06:48:28,1.22783e-10
2023-03-04 06:50:18,2.6458608e-10
2023-03-04 06:52:08,4.1314144e-10
2023-03-04 06:53:58,5.8967614e-10
2023-03-04 06:55:48,1.2380999e-10
2023-03-04 06:57:38,4.5854855e-11
2023-03-04 06:59:27,3.428826e-11
2023-03-04 07:01:17,2.9229416e-10
2023-03-04 07:03:07,1.0408646e-09
2023-03-04 07:04:56,9.855234e-10
2023-03-04 07:06:47,1.4156499e-09
2023-03-04 07:08:37,1.3813406e-09
2023-03-04 07:10:26,2.0769035e-09
2023-03-04 07:12:17,4.562241e-09
2023-03-04 07:14:05,3.894068e-09
2023-03-04 07:15:56,5.1002855e-09
2023-03-04 07:17:46,7.319319e-10
2023-03-04 07:19:35,2.680287e-11
