时间 (time),前兆信号概率
2023-03-24 00:01:20,3.5036688e-08
2023-03-24 00:03:09,4.2974623e-08
2023-03-24 00:04:58,0.00331165
2023-03-24 00:06:49,0.0035258082
2023-03-24 00:08:38,0.0042417035
2023-03-24 00:10:28,0.0034472228
2023-03-24 00:12:17,0.07685811
2023-03-24 00:14:07,0.059281036
2023-03-24 00:15:57,0.053663403
2023-03-24 00:17:47,0.06408052
2023-03-24 00:19:36,0.06448671
2023-03-24 00:21:26,0.05631757
2023-03-24 00:23:17,0.05067183
2023-03-24 00:25:07,0.05233814
2023-03-24 00:26:55,0.0571452
2023-03-24 00:28:46,0.054346737
2023-03-24 00:30:35,0.08045321
2023-03-24 00:32:26,0.084114365
2023-03-24 00:34:15,0.15183362
2023-03-24 00:36:05,0.14262469
2023-03-24 00:37:55,0.11181371
2023-03-24 00:39:45,0.10302872
2023-03-24 00:41:35,0.09259024
2023-03-24 00:43:24,0.14964326
2023-03-24 00:45:14,0.13315913
2023-03-24 00:47:04,0.12676327
2023-03-24 00:48:54,0.15530868
2023-03-24 00:50:45,0.17157108
2023-03-24 00:52:34,0.14280835
2023-03-24 00:54:24,0.13425754
2023-03-24 00:56:15,0.1468853
2023-03-24 00:58:03,0.14051348
2023-03-24 00:59:53,0.18011752
2023-03-24 01:01:43,0.18216567
2023-03-24 01:03:34,0.18008268
2023-03-24 01:05:23,0.20081991
2023-03-24 01:07:12,0.20301864
2023-03-24 01:09:03,0.17412603
2023-03-24 01:10:52,0.15764713
2023-03-24 01:12:42,0.16972081
2023-03-24 01:14:32,0.17066137
2023-03-24 01:16:22,0.1701257
2023-03-24 01:18:11,0.17825754
2023-03-24 01:20:02,0.1787867
2023-03-24 01:21:51,0.1821502
2023-03-24 01:23:41,0.1846428
2023-03-24 01:25:30,0.18712807
2023-03-24 01:27:20,0.18978801
2023-03-24 01:29:10,0.19172582
2023-03-24 01:31:01,0.19450541
2023-03-24 01:32:51,0.19673036
2023-03-24 01:34:41,0.32536003
2023-03-24 01:36:30,0.29630074
2023-03-24 01:38:20,0.26924917
2023-03-24 01:40:10,0.36233553
2023-03-24 01:42:00,0.3648029
2023-03-24 01:43:49,0.28167522
2023-03-24 01:45:39,0.310596
2023-03-24 01:47:29,0.2673471
2023-03-24 01:49:19,0.41095394
2023-03-24 01:51:09,0.34332424
2023-03-24 01:52:59,0.31445011
2023-03-24 01:54:48,0.29686394
2023-03-24 01:56:39,0.2617685
2023-03-24 01:58:29,0.39141393
