时间 (time),前兆信号概率
2023-01-18 00:01:05,8.93803e-30
2023-01-18 00:02:56,6.7241225e-21
2023-01-18 00:04:45,7.307365e-25
2023-01-18 00:06:35,6.2495814e-25
2023-01-18 00:08:25,1.0854381e-26
2023-01-18 00:10:14,6.6222084e-33
2023-01-18 00:12:05,2.4377653e-32
2023-01-18 00:13:54,5.3405346e-33
2023-01-18 00:15:44,5.106671e-35
2023-01-18 00:17:33,1.0306477e-34
2023-01-18 00:19:23,4.3842648e-33
2023-01-18 00:21:14,4.0064684e-35
2023-01-18 00:23:02,2.9452856e-34
2023-01-18 00:24:52,1.3003682e-34
2023-01-18 00:26:42,1.7356292e-35
2023-01-18 00:28:32,3.497121e-33
2023-01-18 00:30:21,3.3339846e-34
2023-01-18 00:32:12,8.14906e-33
2023-01-18 00:34:01,2.4808143e-33
2023-01-18 00:35:51,1.5491021e-30
2023-01-18 00:37:41,5.821295e-33
2023-01-18 00:39:30,1.0504416e-28
2023-01-18 00:41:20,5.529143e-31
2023-01-18 00:43:10,1.5908897e-32
2023-01-18 00:45:01,2.8391943e-33
2023-01-18 00:46:49,7.723621e-33
2023-01-18 00:48:39,1.6279937e-34
2023-01-18 00:50:29,4.7736519e-35
2023-01-18 00:52:20,1.1626063e-32
2023-01-18 00:54:08,4.6091156e-34
2023-01-18 00:55:58,4.246375e-34
2023-01-18 00:57:48,5.416642e-30
2023-01-18 00:59:38,3.315008e-29
2023-01-18 01:01:28,3.9537663e-29
2023-01-18 01:03:17,3.4240655e-35
2023-01-18 01:05:07,1.4248433e-36
2023-01-18 01:06:57,4.292279e-37
2023-01-18 01:08:47,1.4642681e-37
2023-01-18 01:10:36,2.1398388e-38
2023-01-18 01:12:26,3.944423e-38
2023-01-18 01:14:16,2.550639e-38
2023-01-18 01:16:05,1.8725336e-38
2023-01-18 01:17:55,1.5044623e-38
2023-01-18 01:19:46,6.9985116e-38
2023-01-18 01:21:35,1.6824459e-37
2023-01-18 01:23:25,1.0022994e-37
2023-01-18 01:25:14,5.315096e-38
2023-01-18 01:27:05,2.7962042e-38
2023-01-18 01:28:55,1.9410457e-38
2023-01-18 01:30:45,1.6450332e-38
2023-01-18 01:32:34,4.0803897e-38
2023-01-18 01:34:23,1.1228755e-33
2023-01-18 01:36:13,1.802451e-34
2023-01-18 01:38:03,6.9115045e-34
2023-01-18 01:39:55,6.901012e-36
2023-01-18 01:41:42,8.783679e-34
2023-01-18 01:43:32,1.5688427e-34
2023-01-18 01:45:22,4.8820647e-36
2023-01-18 01:47:12,4.5753317e-38
2023-01-18 01:49:01,3.784527e-38
2023-01-18 01:50:51,2.4902612e-38
2023-01-18 01:52:42,0.0
2023-01-18 01:54:32,1.5280375e-38
2023-01-18 01:56:21,0.0
2023-01-18 01:58:11,0.0
2023-01-18 02:00:02,0.0
2023-01-18 02:01:50,0.0
2023-01-18 02:03:42,0.0
2023-01-18 02:05:30,0.0
2023-01-18 02:07:20,0.0
2023-01-18 02:09:09,0.0
2023-01-18 02:11:00,0.0
2023-01-18 02:12:49,0.0
2023-01-18 02:14:39,1.4028803e-38
2023-01-18 02:16:28,1.5233234e-38
2023-01-18 02:18:19,0.0
2023-01-18 02:20:09,0.0
2023-01-18 02:21:58,0.0
2023-01-18 02:23:48,0.0
2023-01-18 02:25:37,0.0
2023-01-18 02:27:28,0.0
2023-01-18 02:29:17,0.0
2023-01-18 02:31:07,0.0
2023-01-18 02:32:56,0.0
2023-01-18 02:34:47,0.0
2023-01-18 02:36:36,0.0
2023-01-18 02:38:27,0.0
2023-01-18 02:40:15,0.0
2023-01-18 02:42:06,0.0
2023-01-18 02:43:55,0.0
2023-01-18 02:45:45,0.0
2023-01-18 02:47:35,0.0
2023-01-18 02:49:24,0.0
2023-01-18 02:51:14,0.0
2023-01-18 02:53:04,0.0
2023-01-18 02:54:54,0.0
2023-01-18 02:56:44,0.0
2023-01-18 02:58:35,0.0
