时间 (time),前兆信号概率
2023-03-04 00:00:21,2.8331016e-34
2023-03-04 00:00:35,0.0
2023-03-04 00:02:10,1.3844821e-09
2023-03-04 00:04:00,1.3572015e-09
2023-03-04 00:05:51,1.2399393e-09
2023-03-04 00:07:39,8.359228e-10
2023-03-04 00:09:29,4.697334e-06
2023-03-04 00:11:19,4.1399644e-06
2023-03-04 00:13:09,3.2090352e-06
2023-03-04 00:14:59,3.116022e-06
2023-03-04 00:16:49,2.8468821e-06
2023-03-04 00:18:39,4.1922817e-06
2023-03-04 00:20:28,3.857103e-06
2023-03-04 00:22:18,3.0198069e-06
2023-03-04 00:24:08,2.8935488e-06
2023-03-04 00:25:58,4.224457e-06
2023-03-04 00:27:48,5.405883e-06
2023-03-04 00:29:38,5.121396e-06
2023-03-04 00:31:27,2.7542928e-06
2023-03-04 00:33:17,4.103213e-06
2023-03-04 00:35:08,4.4201847e-06
2023-03-04 00:36:57,4.0542495e-06
2023-03-04 00:38:47,4.0866944e-06
2023-03-04 00:40:37,4.4535313e-06
2023-03-04 00:42:26,4.244936e-06
2023-03-04 00:44:17,7.989768e-06
2023-03-04 00:46:06,6.470025e-06
2023-03-04 00:47:56,4.3452783e-06
2023-03-04 00:49:46,3.439844e-06
2023-03-04 00:51:36,3.6677854e-06
2023-03-04 00:53:26,3.3561478e-06
2023-03-04 00:55:15,7.644401e-06
2023-03-04 00:57:14,9.748816e-06
2023-03-04 00:58:56,7.586308e-06
2023-03-04 01:00:45,7.659405e-06
2023-03-04 01:02:35,8.006442e-06
2023-03-04 01:04:25,1.990148e-05
2023-03-04 01:06:15,2.3139322e-05
2023-03-04 01:08:06,1.5846357e-05
2023-03-04 01:09:55,1.2931855e-05
2023-03-04 01:11:44,2.6570646e-05
2023-03-04 01:13:34,3.374791e-05
2023-03-04 01:15:24,2.798403e-05
2023-03-04 01:17:14,2.9322919e-05
2023-03-04 01:19:04,3.195376e-05
2023-03-04 01:20:53,7.279975e-05
2023-03-04 01:22:43,5.5385783e-05
2023-03-04 01:24:33,4.5182136e-05
2023-03-04 01:26:23,4.3199616e-05
2023-03-04 01:28:14,4.650801e-05
2023-03-04 01:30:03,0.000110721565
2023-03-04 01:31:53,8.690883e-05
2023-03-04 01:33:43,0.00013441079
2023-03-04 01:35:31,9.4936e-05
2023-03-04 01:37:22,0.0105054015
2023-03-04 01:39:12,0.008812963
2023-03-04 01:41:01,0.00072139915
2023-03-04 01:42:59,0.00052613195
2023-03-04 01:44:42,0.00019887362
2023-03-04 01:46:31,0.00018238783
2023-03-04 01:48:22,0.0056634545
2023-03-04 01:50:11,0.0033126445
2023-03-04 01:52:01,0.00019138058
2023-03-04 01:53:50,0.0002502218
2023-03-04 01:55:40,0.000100594414
2023-03-04 01:57:29,6.48914e-05
2023-03-04 01:59:20,5.3414566e-05
2023-03-04 02:01:09,1.5061301e-05
2023-03-04 02:02:59,5.1767624e-06
2023-03-04 02:04:49,4.355484e-06
2023-03-04 02:06:39,4.5660054e-06
2023-03-04 02:08:29,2.9162427e-05
2023-03-04 02:10:18,8.039526e-06
2023-03-04 02:12:08,3.5082823e-05
2023-03-04 02:13:59,0.00014509518
2023-03-04 02:15:48,5.648382e-05
2023-03-04 02:17:38,6.2715466e-05
2023-03-04 02:19:28,3.8073726e-05
2023-03-04 02:21:18,1.4222038e-05
2023-03-04 02:23:07,6.1526094e-05
2023-03-04 02:24:58,6.4066546e-05
2023-03-04 02:26:47,0.00015178244
2023-03-04 02:28:37,3.5826604e-05
2023-03-04 02:30:26,3.4833094e-05
2023-03-04 02:32:16,1.9694346e-05
2023-03-04 02:34:07,3.3279004e-05
2023-03-04 02:35:56,0.000114488066
2023-03-04 02:37:45,5.870217e-05
2023-03-04 02:39:35,5.358481e-05
2023-03-04 02:41:25,0.00010158643
2023-03-04 02:43:15,0.000113441885
2023-03-04 02:45:05,4.322281e-05
2023-03-04 02:46:54,2.8127788e-05
2023-03-04 02:48:45,1.6897935e-05
2023-03-04 02:50:35,7.1013746e-06
2023-03-04 02:52:24,1.7214099e-05
2023-03-04 02:54:14,1.1777408e-05
2023-03-04 02:56:04,1.0969096e-05
2023-03-04 02:57:54,1.6609902e-05
2023-03-04 02:59:43,6.9764797e-06
2023-03-04 03:01:33,6.2593367e-06
2023-03-04 03:03:23,5.5633996e-06
2023-03-04 03:05:12,1.7237144e-05
2023-03-04 03:07:02,1.9312767e-05
2023-03-04 03:08:52,8.018469e-06
2023-03-04 03:10:42,1.3373318e-05
2023-03-04 03:12:33,6.365752e-06
2023-03-04 03:14:21,0.00012105447
2023-03-04 03:16:11,4.468879e-05
2023-03-04 03:18:01,1.7245611e-05
