时间 (time),前兆信号概率
2023-01-18 00:01:05,0.0
2023-01-18 00:02:56,0.0
2023-01-18 00:04:45,7.6620867e-17
2023-01-18 00:06:35,3.5369833e-13
2023-01-18 00:08:25,2.0537283e-17
2023-01-18 00:10:14,5.1675125e-22
2023-01-18 00:12:05,1.2245904e-22
2023-01-18 00:13:54,2.3401158e-23
2023-01-18 00:15:44,3.1350156e-25
2023-01-18 00:17:33,1.7323902e-25
2023-01-18 00:19:23,1.17014886e-23
2023-01-18 00:21:14,1.6056744e-25
2023-01-18 00:23:02,4.592148e-25
2023-01-18 00:24:52,1.6946633e-24
2023-01-18 00:26:42,3.5258685e-25
2023-01-18 00:28:32,9.711872e-24
2023-01-18 00:30:21,1.27051405e-23
2023-01-18 00:32:12,1.2848391e-22
2023-01-18 00:34:01,9.223119e-24
2023-01-18 00:35:51,1.3393745e-21
2023-01-18 00:37:41,1.9964227e-22
2023-01-18 00:39:30,1.3971793e-19
2023-01-18 00:41:20,8.6062156e-23
2023-01-18 00:43:10,1.1952416e-23
2023-01-18 00:45:01,3.863928e-23
2023-01-18 00:46:49,3.167922e-23
2023-01-18 00:48:39,2.9220124e-24
2023-01-18 00:50:29,8.034882e-25
2023-01-18 00:52:20,1.9493947e-22
2023-01-18 00:54:08,7.610097e-23
2023-01-18 00:55:58,7.641452e-24
2023-01-18 00:57:48,1.4090603e-21
2023-01-18 00:59:38,4.1070394e-19
2023-01-18 01:01:28,7.811285e-21
2023-01-18 01:03:17,1.9628605e-25
2023-01-18 01:05:07,1.3687191e-26
2023-01-18 01:06:57,1.3253486e-26
2023-01-18 01:08:47,7.933302e-27
2023-01-18 01:10:36,3.4681025e-28
2023-01-18 01:12:26,4.2609617e-27
2023-01-18 01:14:16,3.1637251e-27
2023-01-18 01:16:05,2.5606361e-27
2023-01-18 01:17:55,2.2039062e-27
2023-01-18 01:19:46,5.6207483e-27
2023-01-18 01:21:35,1.283039e-26
2023-01-18 01:23:25,1.13144024e-26
2023-01-18 01:25:14,7.8346576e-27
2023-01-18 01:27:05,5.3607782e-27
2023-01-18 01:28:55,3.882922e-27
2023-01-18 01:30:45,3.472632e-27
2023-01-18 01:32:34,5.2212966e-27
2023-01-18 01:34:23,2.4925885e-24
2023-01-18 01:36:13,7.39737e-24
2023-01-18 01:38:03,4.3879828e-24
2023-01-18 01:39:55,7.0071833e-26
2023-01-18 01:41:42,1.0865708e-23
2023-01-18 01:43:32,3.8964433e-25
2023-01-18 01:45:22,1.2168167e-25
2023-01-18 01:47:12,2.0552228e-27
2023-01-18 01:49:01,3.806905e-27
2023-01-18 01:50:51,3.909303e-27
2023-01-18 01:52:42,1.3420095e-27
2023-01-18 01:54:32,4.245629e-27
2023-01-18 01:56:21,1.4477297e-27
2023-01-18 01:58:11,1.302786e-27
2023-01-18 02:00:02,1.2091944e-27
2023-01-18 02:01:50,1.1471987e-27
2023-01-18 02:03:42,1.1230887e-27
2023-01-18 02:05:30,1.1086122e-27
2023-01-18 02:07:20,1.0977757e-27
2023-01-18 02:09:09,1.1042101e-27
2023-01-18 02:11:00,1.1276134e-27
2023-01-18 02:12:49,1.2269954e-27
2023-01-18 02:14:39,2.2081979e-27
2023-01-18 02:16:28,2.0025806e-27
2023-01-18 02:18:19,1.3008095e-27
2023-01-18 02:20:09,1.3939686e-27
2023-01-18 02:21:58,1.4220914e-27
2023-01-18 02:23:48,1.4742802e-27
2023-01-18 02:25:37,1.1624185e-27
2023-01-18 02:27:28,1.2444651e-27
2023-01-18 02:29:17,1.2155582e-27
2023-01-18 02:31:07,1.2377421e-27
2023-01-18 02:32:56,1.2397315e-27
2023-01-18 02:34:47,1.0594646e-27
2023-01-18 02:36:36,1.0427048e-27
2023-01-18 02:38:27,1.0309895e-27
2023-01-18 02:40:15,1.0223382e-27
2023-01-18 02:42:06,1.0140419e-27
2023-01-18 02:43:55,1.0301129e-27
2023-01-18 02:45:45,1.0271581e-27
2023-01-18 02:47:35,1.0250444e-27
2023-01-18 02:49:24,1.0235792e-27
2023-01-18 02:51:14,1.0567642e-27
2023-01-18 02:53:04,1.0854913e-27
2023-01-18 02:54:54,1.0514282e-27
2023-01-18 02:56:44,1.0552093e-27
2023-01-18 02:58:35,1.0598525e-27
2023-01-18 03:00:23,1.0736884e-27
2023-01-18 03:02:13,1.0842911e-27
2023-01-18 03:04:04,1.0759599e-27
2023-01-18 03:05:53,1.0490005e-27
2023-01-18 03:07:43,1.0391946e-27
2023-01-18 03:09:33,1.0303762e-27
2023-01-18 03:11:22,1.0247317e-27
2023-01-18 03:13:14,1.0169899e-27
2023-01-18 03:15:02,1.0247239e-27
2023-01-18 03:16:51,1.0237197e-27
2023-01-18 03:18:42,1.02306e-27
2023-01-18 03:20:31,1.0225918e-27
2023-01-18 03:22:20,1.0222018e-27
2023-01-18 03:24:10,1.02196e-27
2023-01-18 03:26:00,1.0217963e-27
2023-01-18 03:27:50,1.0216794e-27
2023-01-18 03:29:39,1.02160145e-27
2023-01-18 03:31:30,1.02153125e-27
2023-01-18 03:33:20,1.026641e-27
2023-01-18 03:35:09,1.0271503e-27
2023-01-18 03:37:01,1.024415e-27
2023-01-18 03:38:49,1.0237236e-27
2023-01-18 03:40:38,1.028966e-27
2023-01-18 03:42:28,4.657391e-16
2023-01-18 03:44:17,2.3348139e-20
2023-01-18 03:46:07,2.613708e-22
2023-01-18 03:47:57,1.2162014e-22
2023-01-18 03:49:47,3.0205097e-25
2023-01-18 03:51:38,6.410266e-26
2023-01-18 03:53:26,1.905992e-26
2023-01-18 03:55:16,2.7257858e-25
2023-01-18 03:57:07,5.7792535e-26
2023-01-18 03:58:56,4.3248602e-27
2023-01-18 04:00:47,3.1735884e-27
2023-01-18 04:02:35,2.5507018e-27
2023-01-18 04:04:25,2.1861129e-27
2023-01-18 04:06:15,2.4874364e-27
2023-01-18 04:08:04,2.8500435e-27
2023-01-18 04:09:54,2.9601641e-27
2023-01-18 04:11:44,3.0322357e-27
2023-01-18 04:13:34,3.065148e-27
2023-01-18 04:15:24,3.0679789e-27
2023-01-18 04:17:13,3.0516377e-27
2023-01-18 04:19:04,3.1833611e-27
2023-01-18 04:20:53,3.3112833e-27
2023-01-18 04:22:43,2.4968677e-19
2023-01-18 04:24:34,5.8295493e-22
2023-01-18 04:26:23,2.1137313e-23
2023-01-18 04:28:12,4.522644e-25
2023-01-18 04:30:02,9.006927e-23
2023-01-18 04:31:52,1.8947934e-24
2023-01-18 04:33:41,6.2827927e-22
2023-01-18 04:35:32,1.4051493e-18
2023-01-18 04:37:21,4.2009038e-21
2023-01-18 04:39:11,6.754964e-24
2023-01-18 04:41:02,8.610804e-25
2023-01-18 04:42:51,3.592485e-20
2023-01-18 04:44:41,4.2946683e-23
2023-01-18 04:46:31,1.00364993e-22
2023-01-18 04:48:20,2.7262878e-23
2023-01-18 04:50:11,2.7371134e-24
2023-01-18 04:51:59,2.201305e-24
2023-01-18 04:53:49,1.9637679e-24
2023-01-18 04:55:40,5.4095783e-23
2023-01-18 04:57:29,1.580417e-20
2023-01-18 04:59:19,2.1703499e-20
2023-01-18 05:01:09,7.832556e-22
2023-01-18 05:02:59,4.642034e-22
2023-01-18 05:04:48,2.12432e-16
2023-01-18 05:06:38,2.3761688e-16
2023-01-18 05:08:28,2.1007134e-19
2023-01-18 05:10:20,2.580464e-19
2023-01-18 05:12:07,2.168313e-21
2023-01-18 05:13:58,5.57549e-22
2023-01-18 05:15:47,1.2391443e-21
2023-01-18 05:17:38,2.7828706e-23
2023-01-18 05:19:27,9.813274e-25
2023-01-18 05:21:16,5.508571e-25
2023-01-18 05:23:07,5.3995325e-25
2023-01-18 05:24:56,5.0732025e-18
2023-01-18 05:26:47,8.135502e-22
2023-01-18 05:28:35,1.9889402e-17
2023-01-18 05:30:26,2.6328003e-15
2023-01-18 05:32:15,1.1410114e-17
2023-01-18 05:34:04,1.5682065e-14
2023-01-18 05:35:54,2.391301e-15
2023-01-18 05:37:44,4.7603462e-14
2023-01-18 05:39:34,2.4201813e-15
