时间 (time),前兆信号概率
2023-02-05 00:00:54,5.7601446e-20
2023-02-05 00:02:44,2.3215603e-11
2023-02-05 00:04:34,0.99792844
2023-02-05 00:06:23,0.9982325
2023-02-05 00:08:13,0.99802125
2023-02-05 00:10:03,0.9980902
2023-02-05 00:11:53,0.14412545
2023-02-05 00:13:43,0.12537529
2023-02-05 00:15:32,0.16105796
2023-02-05 00:17:23,0.14861585
2023-02-05 00:19:12,0.112459905
2023-02-05 00:21:02,0.09938901
2023-02-05 00:22:52,0.09929233
2023-02-05 00:24:43,0.090469345
2023-02-05 00:26:32,0.08017983
2023-02-05 00:28:21,0.07031981
2023-02-05 00:30:12,0.104137145
2023-02-05 00:32:01,0.11159787
2023-02-05 00:33:52,0.103488155
2023-02-05 00:35:41,0.095851615
2023-02-05 00:37:30,0.10696053
2023-02-05 00:39:20,0.2644574
2023-02-05 00:41:11,0.15442151
2023-02-05 00:43:00,0.15707523
2023-02-05 00:44:50,0.12182005
2023-02-05 00:46:40,0.10169111
2023-02-05 00:48:29,0.19766943
2023-02-05 00:50:19,0.19247694
2023-02-05 00:52:09,0.1182142
2023-02-05 00:53:59,0.19520006
2023-02-05 00:55:49,0.125236
2023-02-05 00:57:39,0.15066366
2023-02-05 00:59:29,0.11516534
2023-02-05 01:01:18,0.17258409
2023-02-05 01:03:08,0.14661603
2023-02-05 01:04:59,0.10665397
2023-02-05 01:06:48,0.116887905
2023-02-05 01:08:38,0.12741354
2023-02-05 01:10:28,0.08902651
2023-02-05 01:12:17,0.16965857
2023-02-05 01:14:07,0.08008367
2023-02-05 01:15:57,0.0635413
2023-02-05 01:17:47,0.059632875
2023-02-05 01:19:38,0.050985843
2023-02-05 01:21:26,0.7152673
2023-02-05 01:23:17,0.2715293
2023-02-05 01:25:07,0.30827034
2023-02-05 01:26:56,0.18484065
2023-02-05 01:28:46,0.093404286
2023-02-05 01:30:35,0.053400002
2023-02-05 01:32:25,0.08347291
2023-02-05 01:34:15,0.089153275
2023-02-05 01:36:05,0.10921688
2023-02-05 01:37:56,0.10663534
2023-02-05 01:39:45,0.07421223
2023-02-05 01:41:34,0.049227424
2023-02-05 01:43:24,0.07597252
2023-02-05 01:45:14,0.061330147
2023-02-05 01:47:04,0.048269432
2023-02-05 01:48:55,0.047971908
2023-02-05 01:50:43,0.049623013
2023-02-05 01:52:33,0.039997507
2023-02-05 01:54:23,0.035299562
2023-02-05 01:56:13,0.045191903
2023-02-05 01:58:03,0.039866146
2023-02-05 01:59:53,0.045376495
2023-02-05 02:01:42,0.04257295
2023-02-05 02:03:32,0.037949834
2023-02-05 02:05:23,0.04769332
2023-02-05 02:07:12,0.07738601
2023-02-05 02:09:01,0.068714626
2023-02-05 02:10:52,0.057182405
2023-02-05 02:12:42,0.04986672
2023-02-05 02:14:32,0.075797826
2023-02-05 02:16:20,0.10853347
2023-02-05 02:18:10,0.12091302
2023-02-05 02:20:01,0.09274425
2023-02-05 02:21:51,0.062078074
2023-02-05 02:23:39,0.056466732
2023-02-05 02:25:29,0.043730725
2023-02-05 02:27:19,0.11857425
2023-02-05 02:29:09,0.15355648
2023-02-05 02:30:59,0.1329793
2023-02-05 02:32:49,0.12166164
2023-02-05 02:34:40,0.10465341
2023-02-05 02:36:29,0.12523223
2023-02-05 02:38:18,0.16435423
2023-02-05 02:40:08,0.14793704
2023-02-05 02:41:58,0.11413233
2023-02-05 02:43:48,0.12053523
2023-02-05 02:45:39,0.14481896
2023-02-05 02:47:27,0.17087404
2023-02-05 02:49:17,0.12801057
2023-02-05 02:51:07,0.15318845
2023-02-05 02:52:57,0.15448573
2023-02-05 02:54:47,0.11907651
2023-02-05 02:56:36,0.12546864
